매물ID,제조사,모델,현재가격,차량연령,주행거리_km,연료,색상,지역,변속기,배기량,차급,좌석수,상사명,압류건수,저당건수,보험이력공개여부,보험이력건수,성능점검유형,옵션_기본코드 개수,옵션_선택코드 개수,옵션_튜닝코드 개수,옵션_기타개수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,교환_개수,판금_개수,부식_여부,교환_여부,판금_여부,외판수리_여부,보험이력_여부,사고종합_여부
41401628,0,95,2970,3,111181,4,22,1,1,2151,0,9,467,0,0,1,4,1,49,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41548589,0,12,2850,3,1129,3,2,1,1,1999,7,5,380,0,0,1,0,1,44,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41049516,0,31,2550,6,109004,1,2,1,1,3342,3,5,380,0,0,1,2,1,50,1,0,0,0,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
41310659,0,58,4650,1,30199,4,22,1,1,2151,0,7,380,0,0,1,0,1,52,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41544123,0,97,4820,0,8626,1,17,1,1,2497,8,5,380,0,0,1,0,1,45,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41218446,0,40,4350,1,5359,1,22,1,1,2497,3,5,380,0,0,1,0,1,52,0,0,5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41234581,0,56,4350,2,52826,3,22,7,1,1598,1,6,770,0,0,1,1,1,51,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41475169,0,9,2099,6,50998,1,22,1,1,1999,7,5,853,0,0,1,0,1,42,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
41573934,0,95,2120,5,108324,4,2,1,1,2151,0,9,853,0,0,1,2,1,38,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
40973448,0,94,550,12,104355,1,22,1,1,1591,4,5,853,0,0,1,2,1,28,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
41568319,0,73,1399,8,75273,4,22,1,1,1685,1,5,853,0,0,1,3,1,40,6,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41652613,0,36,1520,7,102042,1,19,1,1,1999,7,5,853,0,0,1,1,1,45,2,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41652623,0,48,570,10,92538,1,17,1,1,998,2,5,853,0,0,1,3,1,25,1,0,0,0,0,1,0,0,1,0,1,0,1,1,2,0,1,1,1,1,1
41620618,0,67,1399,12,73475,4,2,1,1,2959,1,7,853,0,0,1,1,1,44,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40769328,0,73,1480,9,91656,4,17,1,1,1995,1,5,396,0,0,1,3,1,35,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40643677,0,61,450,14,132697,1,22,10,1,2359,3,5,591,0,0,1,5,1,37,1,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
40644396,0,92,940,11,167787,4,2,5,1,2199,0,9,439,0,0,1,3,1,39,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
40202994,0,92,1420,10,102762,4,22,1,1,2199,0,9,811,0,0,1,7,1,45,3,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
40351716,0,64,690,13,101396,1,17,5,1,998,2,5,310,0,0,1,6,1,30,3,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
40575821,0,16,710,12,102380,3,22,1,1,2359,3,5,852,0,0,1,13,1,39,0,0,0,0,0,1,1,1,1,1,1,1,1,5,1,0,1,1,1,1,1
40513495,0,7,460,13,189390,0,22,1,1,1999,7,5,570,0,0,1,4,1,22,0,0,0,1,0,1,0,1,1,0,1,0,1,2,6,0,1,1,1,1,1
40080385,0,7,500,15,138567,1,2,10,1,1998,7,5,884,0,0,1,4,1,37,3,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41393493,0,14,1340,6,163050,1,2,10,1,2497,3,5,677,0,0,1,3,1,38,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41385220,0,24,230,16,114858,1,17,5,1,999,2,5,642,0,0,1,6,1,14,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
41314644,0,58,3030,2,34030,4,22,1,1,2151,0,9,454,0,0,1,0,1,38,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41114475,0,86,1120,9,160550,1,2,5,1,3342,3,5,785,0,0,1,0,1,51,4,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1
41635086,0,71,1800,8,113338,1,22,7,1,3342,7,5,615,0,0,1,3,1,50,2,0,0,1,1,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1,1
41620247,0,39,720,11,110092,1,2,8,1,2359,3,5,349,0,0,1,2,1,38,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
40535882,0,17,2099,4,90169,1,22,1,1,2497,3,5,678,0,0,1,5,1,43,0,0,0,0,1,1,1,1,1,1,1,1,1,5,0,0,1,0,1,1,1
40519752,0,95,3380,3,79260,4,22,7,1,2151,0,9,443,0,0,1,1,1,46,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41415760,0,5,570,11,102048,1,22,1,1,1591,6,5,768,0,0,1,8,1,30,3,0,0,0,0,1,1,1,0,1,1,0,1,2,2,0,1,1,1,1,1
41325303,0,67,850,12,198271,4,2,1,1,2959,1,7,695,0,0,1,3,1,44,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41323463,0,69,1540,6,68582,4,22,7,1,1598,1,5,137,0,0,1,0,1,34,0,0,0,0,1,1,1,0,1,0,1,1,1,2,1,0,1,1,1,0,1
41317361,0,78,3800,3,27859,3,22,5,1,1598,1,5,713,0,0,1,0,1,49,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41316862,0,88,520,11,85632,1,18,7,1,998,2,5,594,0,0,1,5,1,26,2,0,0,0,0,1,1,1,1,1,1,0,1,4,0,0,1,0,1,1,1
41558956,0,9,1680,6,123652,1,2,1,1,1598,7,5,886,0,0,1,5,1,40,5,0,0,0,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
41554224,0,14,1450,6,63791,1,22,1,1,2497,3,5,71,0,0,1,6,1,48,3,0,0,0,1,1,1,1,1,1,1,1,1,6,2,0,1,1,1,1,1
41534388,0,95,3350,5,68353,4,22,5,1,2151,0,7,713,0,0,1,0,1,49,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41222645,0,43,4380,3,53623,1,2,7,1,3778,3,5,223,0,0,1,1,1,48,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41202016,0,19,710,13,182013,1,2,12,1,3342,3,5,766,0,0,1,9,1,46,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41190946,0,84,350,15,143999,1,2,1,1,3342,3,5,488,0,0,1,3,1,32,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
41286044,0,62,1549,4,199363,3,22,1,1,1580,1,5,521,0,0,1,0,1,34,4,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41286031,0,74,2049,4,105408,1,22,1,1,1598,1,5,521,0,0,1,3,1,34,4,0,0,0,1,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1
41643166,0,84,350,16,174175,1,11,1,1,2656,3,5,655,0,0,1,4,1,28,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1
41619554,0,33,800,10,81152,1,22,13,1,1591,6,5,411,0,0,1,3,1,31,3,0,0,0,0,1,1,1,1,1,1,0,1,3,0,0,1,0,1,1,1
41617641,0,92,1290,10,146461,4,17,5,1,2199,0,9,435,0,0,1,0,1,40,2,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41660425,0,74,612,2,41276,0,22,8,1,1999,1,5,314,0,0,1,0,0,26,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41495347,0,36,890,7,177164,0,22,3,1,1999,7,5,842,0,0,1,1,1,31,2,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
41440541,0,49,288,0,5,1,22,6,1,998,2,5,314,0,0,1,0,0,30,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41603180,0,88,480,14,95345,1,11,5,1,998,2,5,316,0,0,1,1,1,26,3,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
41602072,0,55,1839,8,107350,4,17,10,1,2199,1,5,273,0,0,1,3,1,44,4,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41586928,0,73,1090,9,176478,4,19,10,1,1995,1,5,1002,0,0,1,3,1,38,3,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41584600,0,66,1600,4,27353,1,22,7,1,998,2,5,207,0,0,1,1,1,33,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41575100,0,68,3100,6,107767,4,2,1,1,2959,1,7,480,0,0,1,0,1,48,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41650413,0,5,580,13,88363,1,2,1,1,1591,6,5,886,0,0,1,2,1,32,1,0,0,0,0,1,1,1,1,1,1,0,1,7,0,0,1,0,1,1,1
41295745,0,99,540,13,102477,1,22,1,1,1591,5,5,42,0,0,1,11,1,28,2,0,0,1,0,1,1,1,1,1,1,0,1,1,5,0,1,1,1,1,1
41295006,0,76,459,15,201424,4,11,3,1,1995,1,5,505,0,0,1,7,1,28,0,0,0,0,0,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1
41547273,0,35,750,11,133231,1,22,4,1,1999,7,5,236,0,0,1,3,1,31,3,0,0,1,0,1,1,1,1,1,1,0,1,1,2,0,1,1,1,1,1
41590753,0,86,1099,10,123035,0,2,1,1,2999,3,5,38,0,0,1,0,1,36,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
41589630,0,27,400,14,74974,0,11,12,1,1998,0,7,542,0,0,1,6,1,15,0,0,0,0,0,1,0,0,0,0,1,0,1,6,1,0,1,1,1,1,1
41588998,0,86,1110,9,99895,1,22,1,1,2359,3,5,695,0,0,1,3,1,47,2,0,0,1,1,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1,1
41653116,0,86,999,9,187377,4,19,1,1,2199,3,5,165,0,0,1,3,1,48,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41514235,0,90,1499,10,77480,4,17,5,1,1995,1,5,317,0,0,1,2,1,42,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41614483,0,57,2500,7,67735,4,2,1,1,2199,0,7,414,0,0,1,1,1,47,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41595918,0,77,1699,7,75943,4,19,5,1,1995,1,5,715,0,0,1,2,1,43,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41188057,0,56,4590,2,12653,3,22,5,1,1598,1,5,628,0,0,1,0,1,51,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41156081,0,58,4230,2,17846,4,22,2,1,2151,0,7,552,0,0,1,1,1,51,6,0,0,0,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1
41138753,0,65,260,17,123851,0,22,9,1,1998,7,5,350,0,0,1,11,1,14,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,1,1,1,1
41121473,0,78,2280,5,156238,4,22,1,1,2151,1,5,133,0,0,1,1,1,47,2,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41119082,0,17,2150,4,134070,1,17,12,1,2497,3,5,399,0,0,1,1,1,49,6,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
41276074,0,89,699,9,69769,1,18,13,1,998,2,5,315,0,0,1,14,1,26,1,0,0,0,0,1,1,0,1,1,1,0,1,7,0,0,1,0,1,1,1
41276569,0,90,890,10,216714,4,11,10,1,2199,1,7,617,0,0,1,5,1,37,2,0,0,0,0,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1,1
41268716,0,32,3880,1,52695,5,22,8,1,120,7,5,392,0,0,1,0,1,47,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41265583,0,74,2470,4,70801,1,22,5,1,1598,1,5,25,0,0,1,3,1,44,5,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41260980,0,78,3999,4,31796,4,17,5,1,2151,1,7,992,0,0,1,0,1,49,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41258360,0,57,1470,7,182724,4,2,5,1,2199,0,9,418,0,0,1,2,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41257222,0,49,1870,2,18201,1,22,5,1,998,2,5,389,0,0,1,0,1,35,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41248015,0,66,1240,4,58670,1,22,4,1,998,2,5,624,0,0,1,3,1,32,2,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
40972544,0,8,1230,10,75264,1,19,1,1,1999,7,5,795,0,0,1,0,1,42,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
40925795,0,13,299,16,204456,1,22,1,1,3470,3,5,874,0,0,1,1,1,43,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
40893799,0,59,940,8,152954,0,11,5,1,1999,0,7,383,0,0,0,0,1,27,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1
40889125,0,78,3190,5,68530,4,2,7,1,2151,1,6,443,0,0,1,0,1,48,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40872915,0,17,2970,3,65670,1,2,10,1,2497,3,5,639,0,0,1,1,1,50,2,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41013818,0,58,5150,2,89116,4,2,5,1,2151,0,9,581,0,0,1,1,1,51,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40987894,0,86,1150,10,153295,1,2,1,1,3342,3,5,886,0,0,1,2,1,49,5,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40928893,0,78,2350,4,108301,1,22,10,1,2497,1,7,753,0,0,1,5,1,33,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
40901495,0,9,1999,5,12021,1,2,1,1,1999,7,5,886,0,0,1,1,1,39,2,0,0,0,1,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1
41236595,0,88,320,11,83323,1,18,4,1,998,2,5,105,0,0,1,9,1,11,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,1,1,1
41423491,0,17,2040,4,98425,1,2,1,1,2497,3,5,158,0,0,1,1,1,41,2,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41233262,0,95,2399,5,141244,4,22,1,1,2151,0,9,737,0,0,1,3,1,46,5,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41233547,0,18,2730,4,81824,3,2,1,1,1598,3,5,643,0,0,1,1,1,46,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41229326,0,7,550,14,138692,1,22,5,1,1998,7,5,418,0,0,1,9,1,41,5,0,0,1,0,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1
41207357,0,68,4380,4,55214,4,2,1,1,2959,1,6,930,0,0,1,0,1,49,2,0,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,0,1
41123872,0,95,3550,3,34489,4,22,10,1,2151,0,9,639,0,0,1,5,1,47,5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
40406909,0,67,950,12,195075,4,22,1,1,2959,1,7,379,0,0,1,1,1,44,2,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40050817,0,31,3150,5,54270,1,2,7,1,3342,3,5,73,0,0,1,3,1,50,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
39886519,0,86,1250,10,90172,1,22,14,1,3342,3,5,118,0,0,1,3,1,43,2,0,2,1,0,0,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1
39980960,0,39,670,11,198333,0,2,10,1,2999,3,5,639,0,0,1,12,1,45,0,0,1,0,0,1,1,1,1,1,1,1,1,6,0,0,1,0,1,1,1
39973500,0,57,1120,7,160559,4,2,10,1,2199,0,9,569,0,0,1,1,1,34,1,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
39520852,0,13,379,16,158560,0,17,5,1,2656,3,5,331,0,0,0,0,1,28,0,0,0,0,0,1,1,1,1,1,1,0,1,4,1,0,1,1,1,0,1
39881525,0,92,1390,10,181975,4,22,5,1,2199,0,9,937,0,0,1,7,0,46,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40784864,0,95,2960,3,72161,1,22,12,1,3470,0,9,713,0,0,0,0,1,47,5,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,0,1
40794525,0,92,950,10,223927,4,17,1,1,2199,0,9,531,0,0,1,1,0,46,2,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40782618,0,92,780,10,188374,4,11,13,1,2199,0,9,299,0,0,1,3,1,38,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40758140,0,34,1790,3,18429,1,2,5,1,1598,6,5,560,0,0,1,1,1,35,1,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
40761861,0,9,1799,6,68539,1,17,1,1,1999,7,5,480,0,0,1,10,1,47,7,0,0,1,1,1,1,1,1,1,1,1,1,5,2,0,1,1,1,1,1
40870176,0,78,2590,4,65429,1,2,14,1,2497,1,5,964,0,0,1,0,1,42,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,1,0,1
40860396,0,79,450,16,175896,4,2,10,1,1995,1,7,884,0,0,1,2,1,31,1,0,0,1,0,1,0,1,1,0,1,1,1,2,0,0,1,0,1,1,1
40853593,0,78,3390,5,66152,1,17,7,1,2497,1,5,443,0,0,1,1,1,48,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40811381,0,64,530,9,119307,1,22,1,1,998,2,2,230,0,0,1,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,1,1,1
38858149,0,13,480,15,186599,1,2,1,1,2656,3,5,876,0,0,1,0,1,44,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
38435318,0,60,660,11,40744,1,22,1,1,1396,4,5,640,0,0,1,2,1,27,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1
40544401,0,35,930,11,85773,0,22,7,1,1999,7,5,443,0,0,1,3,1,27,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
40531450,0,56,4450,2,27081,3,22,8,1,1598,1,5,133,0,0,1,1,1,51,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40498980,0,89,790,9,54594,1,18,0,1,998,2,5,871,0,0,1,2,1,27,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
40456777,0,55,1450,7,110007,4,22,10,1,1995,1,7,101,0,0,1,1,1,37,4,0,0,0,1,1,1,1,1,1,1,1,1,2,3,0,1,1,1,1,1
40431342,0,75,2699,3,14215,3,17,5,1,1598,1,5,614,0,0,0,0,1,47,3,0,0,1,1,1,1,1,1,1,1,1,1,6,1,0,1,1,1,0,1
40379667,0,31,2190,7,108560,1,17,1,1,3778,3,5,230,0,0,1,0,1,46,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40371676,0,57,1850,7,81029,4,11,12,1,2199,0,9,5,0,0,1,5,1,44,1,0,0,0,1,1,1,1,1,1,1,1,1,5,0,0,1,0,1,1,1
39920927,0,90,1390,10,79329,4,17,1,1,1995,1,5,958,0,0,1,1,1,42,2,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
39650420,0,3,1236,4,40000,5,22,7,1,2000,6,5,314,0,0,1,1,0,36,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40409681,0,16,599,11,200828,3,22,5,1,2359,3,5,866,0,0,1,3,1,40,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
40432672,0,48,560,10,102643,1,18,7,1,998,2,5,729,0,0,1,5,1,22,1,0,0,0,0,1,1,0,0,1,1,0,1,3,0,0,1,0,1,1,1
40462781,0,76,750,13,126039,4,17,9,1,1995,1,5,794,0,0,1,1,1,33,0,0,0,0,0,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1
40707815,0,74,2499,4,84094,1,2,10,1,1598,1,5,863,0,0,1,5,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1,1
40719050,0,7,9999,13,168195,0,17,7,1,1999,7,5,443,0,0,1,6,1,18,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,0,1,1,1,1,1
38280706,0,5,630,12,66093,1,22,1,1,1591,6,5,328,0,0,1,6,1,30,3,0,0,0,0,1,1,1,1,1,1,0,1,6,2,0,1,1,1,1,1
40644704,0,31,2850,7,82165,1,2,5,1,3342,3,5,329,0,0,1,6,1,58,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40620667,0,48,470,10,68557,1,11,1,1,998,2,5,54,0,0,1,9,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
40967084,0,52,2537,1,9000,1,22,8,1,1598,1,5,314,0,0,1,0,0,48,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40947320,0,17,2550,4,83790,1,4,1,1,2497,3,5,454,0,0,1,2,1,51,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40952747,0,86,920,7,213878,1,2,7,1,2999,3,5,216,0,0,1,4,1,44,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
40937738,0,44,324,0,7,1,22,6,1,998,2,5,314,0,0,1,0,0,27,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
40844652,0,74,9999,4,121691,4,17,1,1,1998,1,5,716,0,0,1,1,1,37,1,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
37196546,0,96,750,12,312226,4,22,4,1,2199,0,6,3,0,0,1,2,1,17,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
40596220,0,33,640,9,83994,1,11,9,1,1591,6,5,962,0,0,1,4,1,20,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1
40252807,0,90,1390,11,100358,4,17,7,1,1995,1,5,443,0,0,1,7,1,39,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
40734671,0,57,1590,7,169102,4,2,1,1,2199,0,9,886,0,0,1,3,1,47,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40145217,0,14,1900,6,65268,1,2,14,1,2497,3,5,292,0,0,1,0,1,47,1,0,0,0,1,1,1,1,1,1,1,1,1,4,1,0,1,1,1,0,1
40041405,0,10,750,11,173504,3,22,6,1,1999,7,5,408,0,0,1,3,1,40,2,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
39448643,0,92,1550,11,114954,4,22,7,1,2199,0,9,143,0,0,0,0,1,40,1,0,0,0,0,1,1,1,1,1,1,1,1,0,3,0,0,1,1,0,1
40190164,0,101,260,16,129820,1,22,1,1,1599,4,5,783,0,0,1,4,1,19,0,0,1,0,0,1,1,1,0,1,1,0,1,3,4,0,1,1,1,1,1
40239544,0,41,4150,1,15125,3,18,5,1,1598,3,5,437,0,0,1,0,1,50,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41149630,0,9,1950,6,92539,1,22,2,1,1598,7,5,801,0,0,1,3,1,45,6,0,0,1,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
41138610,0,73,1380,8,91790,4,19,6,1,1995,1,5,35,0,0,1,1,1,30,1,0,1,0,1,1,1,0,1,1,1,0,1,0,2,0,0,1,1,1,1
41106418,0,90,1050,10,180560,4,22,12,1,1995,1,5,298,0,0,1,9,1,47,3,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,1,0,1,1,1
41330310,0,79,630,15,123869,4,22,1,1,2199,1,7,493,0,0,1,0,1,34,2,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41250380,0,64,350,13,149189,1,14,1,1,998,2,5,850,0,0,1,5,1,21,1,0,0,0,0,1,1,0,0,0,1,0,1,5,1,0,1,1,1,1,1
41244620,0,95,2850,5,54850,4,17,8,1,2151,0,9,803,0,0,1,3,1,45,4,0,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
41206240,0,47,1300,5,31063,1,17,7,1,998,2,5,986,0,0,1,8,1,30,2,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
41187489,0,56,3580,2,41640,3,22,1,1,1598,1,5,38,0,0,1,4,1,42,3,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41430740,0,36,1199,7,157331,1,22,5,1,1999,7,5,866,0,0,1,8,1,40,4,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41417070,0,54,550,12,130370,4,11,13,1,1995,1,5,20,0,0,0,0,1,27,0,0,0,0,0,1,0,1,1,0,1,0,1,9,0,0,1,0,1,0,1
41416362,0,74,2750,3,61748,4,22,1,1,1998,1,5,478,0,0,1,3,1,45,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41377623,0,84,470,16,58189,1,11,10,1,3342,3,5,514,0,0,1,0,1,35,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41370089,0,95,3050,5,112177,1,22,1,1,3470,0,7,87,0,0,1,2,1,47,1,0,0,0,1,1,1,1,1,1,1,1,1,4,2,0,1,1,1,1,1
41373130,0,3,2740,4,127331,5,19,6,1,111,6,5,270,0,0,1,0,1,46,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41340214,0,58,3130,2,22718,4,22,1,1,2151,0,9,454,0,0,1,0,1,38,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
