매물ID,모델,현재가격,제조사_기아,주행거리_km,배기량,좌석수,차량연령,사고강도점수,변속기,연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,색상_흰색,색상_검정색,색상_은색,색상_기타,차급_SUV,차급_세단,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트
41559615,레이,499,1,143066,998,5,13,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1
41596618,올 뉴 프라이드,440,1,124018,1396,5,14,13,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
41586468,올 뉴 카니발,690,1,249171,2199,9,10,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41342160,더 뉴 카니발,1590,1,78928,2199,9,7,6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41285365,더 뉴 카니발,1990,1,81305,2199,9,6,3,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41651126,스포티지 R,650,1,80218,1995,5,13,12,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41511876,K5 3세대,1650,1,108628,1598,5,4,12,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1
41094100,더 뉴 레이,537,1,131099,998,2,7,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41573289,니로,860,1,188255,1580,5,9,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40987938,스팅어,1880,1,90424,1998,5,7,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
41637075,올 뉴 모닝 (JA),870,1,27324,998,5,8,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41302193,더 뉴 모닝,690,1,80392,998,5,10,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41366708,카니발 4세대,2990,1,83538,2151,9,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41325392,모하비 더 마스터,3440,1,88638,2959,6,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41515040,쏘렌토 4세대,3490,1,24715,2497,6,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41515072,더 뉴 레이,899,1,98823,998,2,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
41257556,스포티지 5세대,2740,1,55196,1598,5,4,4,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41408366,카니발 4세대,2590,1,86970,2151,9,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41427723,카니발 4세대,2850,1,88563,2151,9,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41566018,카니발 4세대,2550,1,126917,2151,9,5,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41497181,K5 3세대,2150,1,122154,1598,5,5,4,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41517378,더 뉴 쏘렌토,1790,1,145212,2199,5,7,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40811152,올 뉴 카니발,1090,1,174614,2199,7,9,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41150418,타스만,4490,1,7273,2497,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41652718,더 뉴 레이,1590,1,23355,998,5,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41631980,카니발 4세대,3590,1,37670,3470,7,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41075188,더 K9,2390,1,90316,3342,5,7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41434746,더 K9,2890,1,66146,3778,5,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41052080,스포티지 5세대,2990,1,26640,1998,5,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41159334,K5 하이브리드 3세대,2430,1,52159,1999,5,4,2,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
41384843,카니발 4세대,3150,1,114881,3470,7,5,4,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41555465,카니발 4세대,3099,1,95168,2151,9,4,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40975713,쏘울 부스터,1599,1,61357,1591,5,6,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1
40981104,더 뉴 쏘렌토 4세대,3940,1,30479,2151,5,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41338353,스포티지 5세대,2790,1,74977,1998,5,4,11,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41652771,카니발 4세대,2850,1,80324,2151,9,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41632912,더 뉴 레이,1400,1,15486,998,5,7,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41660341,스포티지 5세대,2050,1,95837,1998,5,4,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41631046,올 뉴 모닝 (JA),999,1,31094,998,5,7,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41601447,스포티지 R,820,1,82618,1995,5,13,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41464190,올 뉴 카니발,1740,1,123592,2199,9,9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41444069,쏘렌토 4세대,2680,1,77805,2151,6,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41450235,카니발 4세대,2860,1,141626,2151,7,5,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41662209,카니발 4세대,3090,1,26833,2151,9,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41658263,더 뉴 K5 3세대,2250,1,66868,1999,5,1,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
41286004,K7 프리미어,2050,1,62571,2497,5,6,4,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
41340216,셀토스,2220,1,38660,1591,5,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
41350192,올 뉴 K3,1039,1,133172,1598,5,7,10,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41432486,더 뉴 K5 하이브리드 3세대,3190,1,26440,1999,5,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41399493,스포티지 5세대,1899,1,101766,1998,5,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
41648443,더 뉴 레이,1490,1,20612,998,5,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
41250041,올 뉴 카니발,1840,1,85554,2199,7,8,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41297943,더 뉴 카니발,2080,1,162538,2199,7,7,3,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41406116,더 뉴 셀토스,2750,1,18183,1598,5,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
41406300,더 뉴 K3 2세대,1720,1,65780,1598,5,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
41410755,K5 3세대,1850,1,65843,1598,5,5,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41384687,스팅어,2330,1,67079,3342,5,7,5,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41383237,더 뉴 쏘렌토 4세대,5190,1,5852,2497,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
38286776,더 뉴 K3,1020,1,63225,1591,5,9,12,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
41416240,더 뉴 K5 2세대,1749,1,60369,1999,5,7,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41398893,올 뉴 모닝,350,1,141203,998,5,14,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
40815759,K5 3세대,1850,1,83179,1598,5,5,9,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41649498,스포티지 5세대,3550,1,23420,1598,5,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41647132,K5 3세대,2190,1,105956,1598,5,6,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
41658778,더 뉴 레이,1290,1,36238,998,5,7,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41623529,올 뉴 모닝,555,1,131153,998,5,14,8,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
41535000,올 뉴 K3,1130,1,125016,1598,5,7,10,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1
40547815,스포티지 4세대,1020,1,102790,1995,5,10,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1
40802637,K7 하이브리드,650,1,160230,2359,5,11,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1
40819417,쏘렌토 4세대,2490,1,65065,2151,5,5,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
40717166,레이,630,1,80403,998,5,13,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1
41285342,더 뉴 셀토스,2650,1,34953,1598,5,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41261244,카니발 4세대,2880,1,76969,3470,7,5,4,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41279460,셀토스,2200,1,18339,1591,5,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
41274735,더 뉴 셀토스,3040,1,30455,1999,5,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41288420,카니발 4세대,4490,1,47939,2151,9,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41247816,레이,540,1,157546,998,2,10,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
41245045,K8 하이브리드,3260,1,20090,1598,5,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41469678,셀토스,1999,1,72851,1591,5,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41435157,레이,690,1,100264,998,5,13,9,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
41476605,쏘렌토 4세대,2930,1,128553,1598,7,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41471442,더 뉴 쏘렌토 4세대,3999,1,20454,1598,5,2,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41454946,K8,2580,1,118381,3470,5,4,3,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
41425198,디 올 뉴 니로,3450,1,11206,1580,5,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41158898,더 뉴 카니발,2080,1,117660,2199,7,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41085946,올 뉴 모닝,999,1,135688,998,5,11,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
41033801,쏘렌토 4세대,3590,1,41421,2151,5,3,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40996628,K8 하이브리드,3180,1,58754,1598,5,4,2,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41043405,K5 3세대,2240,1,40214,1598,5,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
40977367,카니발 4세대,2670,1,96960,2151,9,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41557822,셀토스,2090,1,52678,1591,5,6,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1
41558817,카니발 4세대,3900,1,71895,2151,9,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41542146,스포티지 5세대,2990,1,60026,1598,5,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41483834,스포티지 5세대 하이브리드,2730,1,118327,1598,5,3,3,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41517428,스포티지 5세대,2860,1,68036,1598,5,3,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41504385,올 뉴 K7,1620,1,82927,2359,5,9,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41510687,카니발 4세대,2990,1,89341,2151,9,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41587253,올 뉴 K3,1330,1,63312,1598,5,7,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
41585366,레이,999,1,56968,998,5,10,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41562265,니로 EV,1349,1,166618,180,5,6,4,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41575960,더 뉴 기아 레이 EV,2050,1,47327,133,4,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41568309,스포티지 더 볼드,1580,1,130479,1995,5,7,6,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41564048,더 뉴 K5 3세대,3270,1,10157,1598,5,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41610345,모하비,1080,1,126030,2959,7,12,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41611279,더 뉴 쏘렌토,1980,1,82067,2199,7,8,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41610060,올 뉴 K3,1250,1,64556,1598,5,7,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
41606545,카니발 4세대,2960,1,72437,3470,9,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41604741,스포티지 5세대 하이브리드,2990,1,41630,1598,5,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41606293,K5,475,1,168023,1998,5,15,16,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41588365,더 뉴 모닝 (JA),1860,1,9489,998,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41597046,더 뉴 레이,950,1,106317,998,5,8,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1
41619325,K8,1890,1,145252,3470,5,4,3,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41606297,올 뉴 카니발,1650,1,102446,2199,9,10,9,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41604709,카니발 4세대,3300,1,96793,3470,9,5,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41651537,더 뉴 쏘렌토 4세대,3490,1,49449,2151,5,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41654658,더 뉴 K3 2세대,1960,1,85586,1598,5,3,12,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41584390,스포티지 5세대 하이브리드,2850,1,54875,1598,5,4,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41565746,모닝 어반 (JA),1100,1,113203,998,5,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1
41632685,레이,750,1,62508,998,5,12,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
41616652,카니발 4세대,3090,1,48431,3470,9,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41427499,K8 하이브리드,2220,1,127168,1598,5,4,6,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41550793,쏘렌토 4세대,3140,1,80048,1598,5,3,3,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41658240,카니발 4세대,3640,1,37882,3470,9,4,4,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41147834,모하비 더 마스터,3490,1,104871,2959,5,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41495531,더 뉴 K5 2세대,1750,1,56041,1999,5,7,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41656923,더 뉴 K7,680,1,182533,2999,5,13,8,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41590083,K7,450,1,118522,2656,5,15,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
41047309,올 뉴 카니발,1050,1,195059,2199,7,10,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41399113,K7 프리미어,1390,1,238025,2497,5,6,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41595295,모닝 어반 (JA),1200,1,47340,998,5,4,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41486890,카니발 4세대,3290,1,67631,3470,9,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41408873,더 뉴 스포티지 5세대,3350,1,6946,1598,5,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41156070,더 뉴 K3 2세대,1499,1,84226,1598,5,4,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
40825671,모하비 더 마스터,3590,1,85449,2959,7,5,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41633612,스팅어 마이스터,3090,1,44503,3342,5,5,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41304484,올 뉴 K7,1190,1,169620,3342,5,9,2,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41276469,올 뉴 카니발,990,1,185283,2199,9,10,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41657315,더 뉴 기아 레이,1770,1,13001,998,5,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41647369,더 뉴 모닝 (JA),1900,1,26868,998,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41635954,카니발 4세대,3390,1,110675,3470,9,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41653813,모닝 어반 (JA),1480,1,23771,998,5,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41635672,EV6,3950,1,59532,111,5,3,5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
41466166,올 뉴 K7,1300,1,116097,2359,5,7,4,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41526660,카니발 4세대,4680,1,48253,3470,9,3,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41421807,K7 프리미어,1999,1,105295,2497,5,6,5,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41425394,더 뉴 니로,1730,1,54901,1580,5,5,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
41416680,올 뉴 모닝,510,1,120042,998,5,11,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1
41391399,쏘렌토 4세대,2550,1,129918,2497,5,5,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41400913,K5 3세대,1880,1,125527,1598,5,6,8,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41382432,K8 하이브리드,2350,1,97983,1598,5,4,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41358874,더 뉴 K7,890,1,108043,2999,5,12,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41374029,더 뉴 K9 2세대,2799,1,134516,3778,5,4,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
40833198,셀토스,2090,1,99821,1591,5,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40989014,더 뉴 니로,1570,1,121594,1580,5,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
41242698,더 뉴 쏘렌토 4세대,4150,1,13671,2151,5,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41189232,더 뉴 카니발,1190,1,143310,2199,9,7,13,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41241679,쏘렌토 4세대,3000,1,70259,1598,5,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41133778,카니발 4세대,4170,1,43202,3470,9,3,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41184085,올 뉴 K3,1170,1,100594,1598,5,7,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
41627330,K7 프리미어,2340,1,83868,2497,5,6,2,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41625409,더 K9,3450,1,44358,3778,5,5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41572315,K7 프리미어,2390,1,45711,2999,5,6,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41632176,올 뉴 카니발,1470,1,175336,2199,9,10,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41617149,카니발 4세대,2920,1,77376,2151,9,5,4,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41632115,더 뉴 카니발 4세대,3790,1,27989,3470,7,2,3,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41650477,더 뉴 기아 레이,1650,1,46261,998,5,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41345803,스포티지 5세대,9999,1,34648,1598,5,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41301964,더 뉴 K3 2세대,1299,1,102538,1598,5,4,11,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41314706,레이,830,1,82132,998,5,11,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41267650,스포티지 5세대,2270,1,65094,1998,5,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41256948,카니발 4세대,4180,1,13087,2151,9,3,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41272744,K5 하이브리드 3세대,2550,1,57317,1999,5,5,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
40815942,올 뉴 카니발,970,1,174093,2199,9,10,8,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
40869904,타스만,5380,1,6043,2497,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41253451,카니발 4세대,2170,1,131339,2151,9,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41241635,K8 하이브리드,3090,1,90981,1598,5,4,4,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41184849,카니발 4세대,4000,1,41650,3470,7,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41282167,올 뉴 쏘렌토,920,1,129377,1995,5,10,17,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
41304467,쏘렌토 4세대,3150,1,12551,2497,5,3,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41652478,올 뉴 카니발,700,1,203951,2199,9,11,15,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41530495,올 뉴 모닝 (JA),980,1,52511,998,5,8,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
41565599,K7 프리미어,2050,1,86473,2497,5,6,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41545764,쏘렌토 R,460,1,158977,2199,7,16,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
41525301,더 뉴 니로,2020,1,36460,1580,5,6,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
41498346,레이,490,1,128277,998,5,9,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
41660941,스포티지 5세대 하이브리드,2890,1,60549,1598,5,2,21,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
