매물ID,모델,모델_원본,모델_LE,모델_평균가_TE,현재가격_만원,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
41519545,쏘나타,쏘나타 디 엣지(DN8),57,3158.421053,2089,58196,1999,5,3,21,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41519550,그랜저,그랜저 IG,27,1535,1250,166609,2999,5,9,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41519694,투싼,투싼 (NX4),101,2627.057143,2600,14523,1598,5,4,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41519728,그랜저,그랜저 하이브리드 (GN7),27,3841.058824,4490,14530,1598,5,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41519909,그랜저,더 뉴 그랜저 IG 하이브리드,27,3368.72,2899,64830,2359,5,6,9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41520271,그랜저,그랜저 하이브리드 (GN7),27,3841.058824,4590,19019,1598,5,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41520467,그랜저,그랜저 HG,27,752.9051383,559,77894,2359,5,15,5,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41520974,아반떼,아반떼 MD,62,683.2658228,259,168926,1591,5,14,9,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41521011,에쿠스,에쿠스(신형),73,716.1884058,740,239233,3778,5,12,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41521303,제네시스,제네시스 DH,81,1141.806818,800,264758,3778,5,11,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41521495,싼타페,싼타페 DM,56,1175.837209,780,162922,1995,5,14,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41521553,그랜저,그랜저 IG,27,1535,780,263639,2359,5,9,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41521928,스타렉스,더 뉴 그랜드 스타렉스,50,1889.326733,1160,175363,2497,5,8,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41522009,아반떼,아반떼 MD,62,683.2658228,355,179233,1591,5,16,10,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41522696,캐스퍼,캐스퍼,88,1771.676471,1430,24800,998,4,3,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41522769,스타렉스,그랜드 스타렉스,50,1001.491018,730,160755,2497,3,12,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41522984,i30,i30(신형),24,649.625,479,116162,1591,5,14,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41523500,아반떼,아반떼 (CN7),62,1996.384615,1720,26397,1598,5,5,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41523583,그랜저,그랜저 IG 하이브리드,27,1687.576923,950,226342,2359,5,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41523761,아반떼,더 뉴 아반떼 (CN7),62,2572.462366,720,4,1598,5,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41524110,아반떼,아반떼 AD,62,1018.964286,960,86997,1591,5,8,12,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41524188,아반떼,아반떼 (CN7),62,1996.384615,1880,64002,1598,5,5,6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41524199,아반떼,더 뉴 아반떼 (CN7),62,2572.462366,2150,32490,1598,5,1,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41524358,그랜저,그랜저 HG,27,752.9051383,480,234349,2359,5,13,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41524393,쏘나타,쏘나타 (DN8),57,2004.093525,2180,31665,1999,5,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41524440,그랜저,그랜저 IG,27,1535,1530,132519,2359,5,9,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41524574,싼타페,싼타페 DM,56,1175.837209,1080,120566,1995,5,12,6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41524632,투싼,투싼 하이브리드 (NX4),101,2646.612903,2490,96150,1598,5,5,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
41524709,에쿠스,에쿠스(신형),73,716.1884058,1090,93834,3778,5,12,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41524727,싼타페,더 뉴 싼타페,56,2785.981366,2350,123478,2151,5,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41524814,싼타페,싼타페 (MX5),56,3800.306667,4259,6713,1598,6,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41524908,그랜저,그랜저 IG,27,1535,1420,142205,2359,5,7,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41524985,쏘나타,쏘나타 뉴 라이즈,57,1136.916667,1170,128993,1999,5,7,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41525102,벨로스터,벨로스터 (JS),47,1466.423077,2249,80969,1998,4,8,4,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41525121,스타렉스,더 뉴 그랜드 스타렉스,50,1889.326733,1340,158666,2497,5,7,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41525140,투싼,올 뉴 투싼,101,1542.356061,880,133046,1685,5,11,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41525157,코나,코나,91,1658.157143,1440,57438,1591,5,8,9,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41525308,싼타페,더 뉴 싼타페,56,2785.981366,2750,44492,2497,5,5,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41525345,코나,코나 (SX2),91,2623.966667,5555,37232,1999,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41525348,아이오닉,더 뉴 아이오닉 하이브리드,65,1689.666667,1690,62847,1580,5,6,13,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41525411,싼타페,싼타페 DM,56,1175.837209,811,149049,1995,5,13,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41525507,투싼,투싼 (NX4),101,2627.057143,2790,65137,1598,5,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41525574,싼타페,싼타페 DM,56,1175.837209,990,138542,1995,5,11,11,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41525686,그랜저,그랜저 IG,27,1535,1149,150431,2359,5,9,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41525725,아반떼,더 뉴 아반떼 AD,62,1361.8125,1190,89747,1598,5,7,2,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41525951,스타렉스,그랜드 스타렉스,50,1001.491018,850,160956,2497,5,11,6,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41525969,싼타페,더 뉴 싼타페,56,2785.981366,2940,88286,2151,5,6,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41525988,스타렉스,더 뉴 그랜드 스타렉스,50,1889.326733,2230,110894,2497,9,6,4,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41526051,싼타페,싼타페 DM,56,1175.837209,950,169698,1995,7,14,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41526106,맥스크루즈,맥스크루즈,41,1104.055556,1090,135873,2199,6,13,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41526132,쏘나타,쏘나타 (DN8),57,2004.093525,1750,45329,1999,5,6,2,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41526145,싼타페,싼타페 TM,56,2156.709677,2590,38735,1998,7,7,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41526248,아반떼,더 뉴 아반떼 AD,62,1361.8125,1290,102373,1598,5,7,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41526472,넥쏘,넥쏘,28,1902.034483,1780,76939,0,5,6,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
41526504,그랜저,그랜저 IG,27,1535,950,194300,2359,5,9,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41526750,팰리세이드,팰리세이드,107,3116.777049,2590,75397,3778,7,7,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41526823,팰리세이드,팰리세이드 (LX3),107,6295.09375,6450,5688,2497,7,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
41527001,그랜저,더 뉴 그랜저 IG,27,2437.268041,1970,118974,2497,5,6,12,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41527046,그랜저,그랜저 HG,27,752.9051383,590,176104,2999,5,12,17,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41527109,캐스퍼,캐스퍼,88,1771.676471,1319,69788,998,4,5,2,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41527169,팰리세이드,팰리세이드,107,3116.777049,3290,34720,2199,7,6,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41527434,싼타페,싼타페 TM,56,2156.709677,1750,127901,1998,5,7,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41527493,아반떼,더 뉴 아반떼 AD,62,1361.8125,1380,88038,1598,5,8,2,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41527514,그랜저,그랜저 HG 하이브리드,27,730.5909091,499,199255,2359,5,11,15,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41527552,아반떼,아반떼 (CN7),62,1996.384615,2120,19096,1598,5,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41527634,쏘나타,쏘나타 (DN8),57,2004.093525,2250,82801,1999,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41527643,그랜저,더 뉴 그랜저 IG,27,2437.268041,2850,56567,2497,5,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41527876,엑센트,엑센트(신형),74,495.122449,380,186916,1399,5,13,6,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41527895,그랜저,그랜저 HG,27,752.9051383,1309,107484,2199,5,12,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41527979,싼타페,싼타페 TM,56,2156.709677,2350,84758,1995,7,8,10,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41528032,그랜저,그랜저 IG,27,1535,1730,76380,2359,5,7,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41528127,쏘나타,LF 쏘나타,57,900.7058824,899,125267,1998,5,11,6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41528183,팰리세이드,팰리세이드,107,3116.777049,2580,110019,3778,7,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41528238,그랜저,그랜저 IG,27,1535,1070,137440,2359,5,10,15,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41528293,싼타페,싼타페 더 프라임,56,1330.641975,1370,90446,1995,7,11,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41528607,코나,코나 하이브리드 (SX2),91,3947.555556,3050,11238,1580,5,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41528612,코나,코나 일렉트릭 (SX2),91,2741.8,3150,15767,180,5,1,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
41528621,쏘나타,쏘나타 뉴 라이즈,57,1136.916667,1530,17727,1685,5,8,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41528719,베뉴,베뉴,45,1772.684211,1100,35112,1598,5,7,17,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41528747,싼타페,싼타페 TM,56,2156.709677,1860,73509,1995,5,7,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41528867,쏘나타,LF 쏘나타,57,900.7058824,850,146069,1999,5,10,3,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
41529087,스타렉스,그랜드 스타렉스,50,1001.491018,1220,86170,2497,3,10,7,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41529113,코나,코나,91,1658.157143,1460,77414,1591,5,9,6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41529178,스타리아,스타리아,51,3470.230216,2790,46831,2199,9,5,9,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41529217,그랜저,그랜저 IG,27,1535,1350,102647,2359,5,9,7,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41529290,코나,코나 하이브리드 (SX2),91,3947.555556,3190,41465,1580,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41529293,i30,i30,24,427.5,470,67316,1591,5,17,4,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41529336,캐스퍼,캐스퍼,88,1771.676471,1320,32122,998,4,4,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41529396,투싼,투싼 (NX4),101,2627.057143,2230,29393,1598,5,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41529421,팰리세이드,팰리세이드,107,3116.777049,3850,45948,2199,7,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41529475,아반떼,더 뉴 아반떼 AD,62,1361.8125,930,105893,1598,5,7,14,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41529714,쏘나타,쏘나타 더 브릴리언트,57,519.4166667,480,121236,1999,5,13,5,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41529765,그랜저,그랜저 (GN7),27,3233.221053,3090,59313,3470,5,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41529773,팰리세이드,팰리세이드,107,3116.777049,2300,261032,2199,7,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41529815,싼타페,싼타페 DM,56,1175.837209,990,170391,1995,5,11,21,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41529959,팰리세이드,팰리세이드,107,3116.777049,2790,72442,3778,7,6,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41529978,투싼,더 뉴 투싼 (NX4),101,2871.631579,3299,1259,1598,5,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41530054,아반떼,아반떼 (CN7),62,1996.384615,2250,28261,1598,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41530289,제네시스,제네시스 DH,81,1141.806818,1290,103626,3342,5,11,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41530363,쏘나타,LF 쏘나타,57,900.7058824,700,127862,1999,5,12,6,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41530374,코나,코나 (SX2),91,2623.966667,2139,36403,1598,5,2,17,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41530483,코나,코나 일렉트릭,91,2341.692308,1380,199339,356,5,6,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
41530517,스타리아,스타리아,51,3470.230216,2080,94024,2199,3,5,2,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41530579,스타렉스,더 뉴 그랜드 스타렉스,50,1889.326733,1580,86166,2497,3,8,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41530600,싼타페,싼타페 TM,56,2156.709677,2240,31297,1998,5,7,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41530686,싼타페,싼타페 DM,56,1175.837209,730,189292,1995,5,13,12,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41530692,코나,더 뉴 코나,91,2273.076923,1260,163386,1598,5,4,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41530760,아이오닉5,아이오닉5,66,3192.511364,2930,59833,111,5,4,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41530765,아반떼,아반떼 (CN7),62,1996.384615,1469,126790,1598,5,4,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41531074,엑센트,엑센트(신형),74,495.122449,520,72672,1368,5,12,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41531087,아반떼,아반떼 (CN7),62,1996.384615,1990,31593,1598,5,3,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41531127,그랜저,그랜저 HG,27,752.9051383,870,107802,2359,5,12,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41531252,스타렉스,그랜드 스타렉스,50,1001.491018,1090,65475,2497,11,11,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
41531472,그랜저,그랜저 IG,27,1535,1600,87073,2359,5,8,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41531476,싼타페,싼타페 DM,56,1175.837209,1250,111137,1995,5,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41531906,아반떼,더 뉴 아반떼 하이브리드 (CN7),62,2441.0625,2500,12942,1580,5,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41531918,쏘나타,쏘나타 (DN8),57,2004.093525,2130,79061,1598,5,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41532023,그랜저,더 뉴 그랜저 IG,27,2437.268041,2890,38548,2497,5,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41532266,투싼,올 뉴 투싼,101,1542.356061,920,188657,1685,5,9,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41532387,쏠라티,쏠라티,60,4995.8,4250,39000,2497,5,11,2,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41532862,투싼,올 뉴 투싼,101,1542.356061,1495,104764,1591,5,9,8,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41532923,코나,코나 일렉트릭,91,2341.692308,2220,17588,180,5,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
41532973,아이오닉5,아이오닉5,66,3192.511364,3580,66950,111,5,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
41533008,아반떼,아반떼 (CN7),62,1996.384615,9999,122444,1598,5,5,6,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41533084,아반떼,더 뉴 아반떼,62,637,470,146864,1582,5,12,12,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41533102,ST1,ST1,22,4150,4150,20582,120,2,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
41533117,팰리세이드,팰리세이드,107,3116.777049,2370,103742,2199,7,7,4,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41533233,팰리세이드,팰리세이드,107,3116.777049,2790,108010,2199,8,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41533248,아이오닉,더 뉴 아이오닉 일렉트릭,65,1841.333333,1595,89300,120,5,6,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41533278,아반떼,더 뉴 아반떼,62,637,550,117012,1591,5,12,7,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41533293,투싼,투싼 (NX4),101,2627.057143,2930,33068,1598,5,4,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41533306,아반떼,아반떼 (CN7),62,1996.384615,1880,67254,1598,5,4,6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41533505,캐스퍼,캐스퍼,88,1771.676471,1559,13287,998,4,4,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41533547,에쿠스,에쿠스(신형),73,716.1884058,790,163303,3778,5,13,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41533568,스타리아,스타리아,51,3470.230216,4199,61850,2199,9,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41533573,싼타페,싼타페 더 프라임,56,1330.641975,1050,152202,1995,5,11,22,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41533574,스타리아,스타리아,51,3470.230216,3150,29985,3470,7,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
