매물ID,모델,모델_원본,모델_LE,현재가격_만원,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
41383551,싼타페,싼타페 DM,56,920,162742,1995,5,11,6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41383975,쏘나타,LF 쏘나타,57,950,153724,1999,5,12,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41384400,에쿠스,에쿠스(신형),73,1090,191757,5038,4,11,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41384435,싼타페,싼타페 TM,56,1590,149474,1995,5,7,7,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41384929,그랜저,그랜저 TG,27,220,224532,2656,5,20,6,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41384939,베뉴,베뉴,45,1150,40362,1598,5,5,12,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41385009,제네시스,제네시스 DH,81,979,162134,3342,5,10,6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41385295,아반떼,아반떼 (CN7),62,1590,69733,1598,5,6,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41385300,아반떼,아반떼 AD,62,1030,118555,1591,5,9,13,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41385565,그랜저,그랜저 HG 하이브리드,27,1050,100260,2359,5,11,4,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41385615,그랜저,더 뉴 그랜저 IG,27,1660,171627,2999,5,6,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41385712,스타렉스,더 뉴 그랜드 스타렉스,50,1599,113511,2497,5,6,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41386308,그랜저,그랜저 IG,27,1550,106640,2359,5,9,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41387274,베뉴,베뉴,45,1050,121854,1598,5,5,4,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41387393,그랜저,그랜저 HG,27,850,197935,2999,5,10,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41388270,쏘나타,쏘나타 뉴 라이즈,57,870,178593,1999,5,9,7,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41389403,투싼,올 뉴 투싼,101,1250,124957,1995,5,8,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41389551,그랜저,그랜저 HG,27,750,152542,2999,5,12,2,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41389622,아반떼,더 뉴 아반떼,62,730,136556,1591,5,12,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41390302,투싼,올 뉴 투싼,101,1280,73468,1995,5,10,12,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41390359,그랜저,그랜저 IG,27,1490,116562,2999,5,7,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41390507,엑센트,엑센트(신형),74,290,170077,1582,5,14,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
41390607,그랜저,더 뉴 그랜저 IG,27,1645,161518,2497,5,6,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41390656,캐스퍼,캐스퍼,88,1240,31372,998,4,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41390663,싼타페,싼타페 DM,56,850,157359,1995,7,14,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41391344,그랜저,그랜저 IG,27,1330,109645,2199,5,10,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41391746,그랜저,그랜저 HG,27,575,178993,2999,5,15,19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41391913,제네시스,제네시스 DH,81,1550,114177,3342,5,11,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41392271,스타렉스,그랜드 스타렉스,50,770,246743,2497,11,15,5,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41392294,아슬란,아슬란,64,1240,79022,3342,5,11,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41392722,엑센트,엑센트(신형),74,430,83193,1396,5,14,3,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41393591,아반떼,더 뉴 아반떼 AD,62,1190,94367,1598,5,7,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41393750,쏘나타,LF 쏘나타,57,690,140465,1999,5,11,16,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41393779,투싼,올 뉴 투싼,101,1170,107390,1995,5,10,7,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41394110,벨로스터,벨로스터,47,450,142562,1591,4,15,6,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41394293,스타렉스,그랜드 스타렉스,50,990,136165,2497,15,10,10,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41394347,그랜저,그랜저 IG,27,1290,145342,2359,5,8,4,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41394404,스타렉스,그랜드 스타렉스,50,1200,93471,2497,11,11,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41394636,쏘나타,쏘나타 (DN8),57,1530,96337,1999,5,7,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41394965,싼타페,싼타페 더 프라임,56,1120,142402,1995,5,11,5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41395605,캐스퍼,캐스퍼,88,1199,29873,998,2,4,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41396516,아반떼,더 뉴 아반떼,62,599,157669,1591,5,12,7,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41396759,아반떼,더 뉴 아반떼,62,520,85463,1591,5,13,23,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41397176,쏘나타,YF 쏘나타,57,430,125213,1999,5,15,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
41397348,스타렉스,그랜드 스타렉스,50,1120,103480,2497,11,12,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41397566,엑센트,엑센트(신형),74,490,102016,1368,5,12,10,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41398674,싼타페,싼타페 DM,56,820,140796,1995,7,11,5,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41398696,그랜저,그랜저 HG,27,750,117608,2359,5,11,12,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41399095,그랜저,그랜저 HG 하이브리드,27,870,157459,2359,5,10,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41399098,싼타페,싼타페 DM,56,1090,143523,1995,7,13,9,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41399219,스타렉스,그랜드 스타렉스,50,350,237015,2497,5,17,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41399911,i30,i30(신형),24,670,111684,1582,5,13,11,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
41399999,코나,더 뉴 코나,91,1520,164741,1999,5,5,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41400125,아이오닉,아이오닉 하이브리드,65,1280,96901,1580,5,10,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41400663,제네시스,제네시스,81,520,91204,3342,5,16,2,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41400758,싼타페,싼타페 DM,56,880,188887,1995,5,11,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41402061,그랜저,그랜저 HG,27,799,132305,2359,5,9,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41402197,그랜저,그랜저 IG,27,870,235755,2359,5,7,7,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41403221,그랜저,그랜저 IG 하이브리드,27,1590,150265,2359,5,9,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41403305,제네시스,제네시스 DH,81,1590,74397,3778,5,12,7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41404182,쏘나타,LF 쏘나타,57,840,107620,1999,5,10,8,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41404980,싼타페,싼타페 더 프라임,56,1380,101337,1995,5,10,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41405175,스타렉스,그랜드 스타렉스,50,890,106222,2497,11,13,3,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41406297,쏘나타,쏘나타 더 브릴리언트,57,420,122051,1999,5,13,8,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41406858,그랜저,그랜저 HG,27,599,142632,2359,5,13,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41407642,스타렉스,그랜드 스타렉스,50,1070,156200,2497,3,9,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41407775,그랜저,그랜저 HG,27,1199,129966,2999,5,11,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41407804,쏘나타,LF 쏘나타,57,750,165203,1999,5,12,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41408660,스타렉스,그랜드 스타렉스,50,1190,119088,2497,11,11,14,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41408731,그랜저,그랜저 HG,27,800,141135,2199,5,11,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41408941,스타렉스,그랜드 스타렉스,50,1010,131881,2497,5,9,2,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41409200,넥쏘,넥쏘,28,1599,94511,0,5,6,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
41409453,쏘나타,쏘나타 뉴 라이즈,57,1280,102767,1999,5,9,6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41409604,캐스퍼,캐스퍼,88,1389,104599,998,4,4,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41409731,스타렉스,더 뉴 그랜드 스타렉스,50,1670,108599,2497,12,8,5,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41410054,스타렉스,그랜드 스타렉스,50,790,119496,2497,11,15,2,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41410107,베뉴,베뉴,45,1390,37041,1598,5,5,15,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41410125,그랜저,그랜저 HG,27,830,67237,2999,5,12,8,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41410272,투싼,올 뉴 투싼,101,1660,97534,1591,5,6,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41410847,제네시스 쿠페,제네시스 쿠페,82,480,137578,1998,4,16,4,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41412431,아반떼,아반떼 (CN7),62,1550,111106,1598,5,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41412588,제네시스,제네시스 DH,81,750,214256,3342,5,10,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41412592,쏘나타,LF 쏘나타,57,1560,39693,1999,5,11,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41412696,그랜저,그랜저 IG,27,1350,168315,2359,5,7,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41412719,그랜저,그랜저 HG,27,1050,62955,2359,5,10,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41413604,쏘나타,LF 쏘나타,57,1100,89315,1999,5,11,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
41414037,그랜저,더 뉴 그랜저 IG,27,1680,137727,2999,5,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41414180,제네시스,제네시스 DH,81,1330,154570,3342,5,12,11,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41414654,아반떼,더 뉴 아반떼 AD,62,1320,54265,1598,5,7,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41414949,아반떼,아반떼 MD,62,340,177974,1591,5,16,17,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41415435,투싼,투싼 ix,101,450,161467,1995,5,14,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41415528,그랜저,그랜저 HG,27,780,85718,2359,5,15,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41415813,그랜저,그랜저 IG,27,1520,41119,2359,5,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41415898,싼타페,싼타페 CM,56,220,127945,2188,7,20,5,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41415902,스타렉스,그랜드 스타렉스,50,970,256605,2497,3,15,2,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41415934,캐스퍼,캐스퍼,88,1340,103857,998,4,4,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41415937,엑센트,엑센트(신형),74,420,266516,1582,5,13,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
41416358,그랜저,그랜저 HG 하이브리드,27,1250,73089,2359,5,11,4,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41416634,쏘나타,YF 쏘나타,57,390,202345,1998,5,16,5,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41416741,제네시스,제네시스 DH,81,1245,120849,3778,5,12,10,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41417046,스타렉스,그랜드 스타렉스,50,687,162895,2497,4,9,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41417068,캐스퍼,캐스퍼,88,1500,36921,998,2,3,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41417399,투싼,뉴 투싼 ix,101,625,168231,1995,5,13,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41417451,그랜저,그랜저 HG,27,480,206425,2999,5,13,3,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41417789,베라크루즈,베라크루즈,46,880,146020,2959,7,14,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41418061,아반떼,아반떼 AD,62,1070,91287,1591,5,9,3,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41418239,그랜저,그랜저 HG,27,485,178549,2359,5,13,6,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41419266,코나,코나 (SX2),91,736,5,1598,5,0,2,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41419401,i30,i30 (PD),24,1629,22830,1591,5,6,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41419625,아반떼,아반떼 (CN7),62,1490,53496,1598,5,6,4,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41420508,그랜저,그랜저 HG,27,590,49997,2359,5,14,17,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41420630,그랜저,그랜저 HG,27,739,154656,2999,5,13,6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41420779,그랜저,그랜저 IG,27,690,327774,2999,5,9,12,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
41420952,에쿠스,에쿠스(신형),73,370,222932,3778,5,17,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41420991,스타렉스,더 뉴 그랜드 스타렉스,50,1400,132455,2497,5,8,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41421696,아반떼,아반떼 (CN7),62,1630,60599,1598,5,4,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41421869,그랜저,그랜저 HG,27,1120,113173,2199,5,11,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
41422161,에쿠스,에쿠스(신형),73,1120,135851,5038,4,13,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41422305,베뉴,베뉴,45,1290,102227,1598,5,7,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41422812,베라크루즈,베라크루즈,46,899,119516,2959,7,15,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41423002,투싼,올 뉴 투싼,101,1370,135066,1598,5,8,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41423107,i40,i40 살룬,25,420,170347,1685,5,13,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
41423637,그랜저,그랜저 HG,27,650,168934,2999,5,12,19,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41424625,i40,i40 살룬,25,280,310609,1685,5,14,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
41425199,아반떼,아반떼 (CN7),62,1650,16861,1598,5,6,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41425291,쏘나타,LF 쏘나타 하이브리드,57,1019,133600,1999,5,11,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41425362,아반떼,아반떼 MD,62,489,119000,1591,5,15,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
41425547,그랜저,그랜저 HG,27,999,160757,2999,5,12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41425569,싼타페,싼타페 DM,56,900,192728,1995,5,13,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41425803,그랜저,더 뉴 그랜저 IG,27,1699,150740,2999,5,5,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41426718,아반떼,더 뉴 아반떼 (CN7),62,1190,122442,1591,5,2,12,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41427314,그랜저,그랜저 HG,27,488,130492,2999,5,14,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41427725,맥스크루즈,더 뉴 맥스크루즈,41,1499,166101,3342,6,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41427977,싼타페,싼타페 더 프라임,56,1190,119634,1995,7,11,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41428194,벨로스터,벨로스터 (JS),47,1670,108231,1998,4,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41429118,쏘나타,LF 쏘나타,57,750,154961,1999,5,10,11,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41429923,캐스퍼,캐스퍼,88,1480,83131,998,4,4,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41430234,아반떼,아반떼 AD,62,1050,145323,1591,5,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41430448,아반떼,아반떼 MD,62,350,99507,1591,5,14,2,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41430502,쏘나타,쏘나타 하이브리드,57,390,190061,1999,5,13,20,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41430707,에쿠스,에쿠스(신형),73,779,123615,5038,4,14,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41430768,쏘나타,LF 쏘나타,57,1190,91903,1999,5,9,4,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41430824,캐스퍼,캐스퍼,88,1539,52964,998,4,4,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41431444,제네시스,제네시스 DH,81,935,168982,3342,5,11,18,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41431524,투싼,올 뉴 투싼,101,1150,118384,1685,5,10,2,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41431594,싼타페,싼타페 더 프라임,56,1480,133401,1995,5,9,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
